city,grid_x,grid_y,building_density,avg_building_height,terrain_complexity,no_fly_zone,min_lon,max_lon,min_lat,max_lat
Shenzhen,0,27,0.27,2.26,2.71,0,114.0,114.001,22.527,22.528
Shenzhen,0,28,0.0244,7.53,7.65,0,114.0,114.001,22.528,22.529
Shenzhen,0,29,0.2575,6.5,3.28,0,114.0,114.001,22.529,22.53
Shenzhen,0,30,0.0,2.74,2.18,0,114.0,114.001,22.53,22.531
Shenzhen,0,31,0.0,0.0,7.0,0,114.0,114.001,22.531,22.532
Shenzhen,0,32,0.0,2.47,5.03,0,114.0,114.001,22.532,22.533
Shenzhen,0,33,0.1228,6.76,8.6,0,114.0,114.001,22.533,22.534
Shenzhen,0,34,0.0,0.0,2.06,0,114.0,114.001,22.534,22.535
Shenzhen,0,35,0.1666,10.07,2.67,0,114.0,114.001,22.535,22.536
Shenzhen,0,36,0.5538,26.84,7.59,0,114.0,114.001,22.536,22.537
Shenzhen,0,37,0.4659,10.6,6.48,0,114.0,114.001,22.537,22.538
Shenzhen,0,38,0.0,4.12,8.66,1,114.0,114.001,22.538,22.539
Shenzhen,0,39,0.0,0.0,2.73,0,114.0,114.001,22.539,22.54
Shenzhen,0,40,0.0,0.0,0.56,0,114.0,114.001,22.54,22.541
Shenzhen,0,41,0.1376,4.97,6.36,0,114.0,114.001,22.541,22.542
Shenzhen,0,42,0.1133,5.39,6.22,0,114.0,114.001,22.542,22.543
Shenzhen,0,43,0.3852,18.62,0.0,0,114.0,114.001,22.543,22.544
Shenzhen,0,44,0.0759,8.0,0.0,0,114.0,114.001,22.544,22.545
Shenzhen,0,45,0.0,1.09,1.58,0,114.0,114.001,22.545,22.546
Shenzhen,0,46,0.282,7.43,0.6,0,114.0,114.001,22.546,22.547
Shenzhen,0,47,0.4559,20.84,4.5,0,114.0,114.001,22.547,22.548
Shenzhen,0,48,0.0338,0.0,3.3,0,114.0,114.001,22.548,22.549
Shenzhen,0,49,0.1421,0.0,4.19,0,114.0,114.001,22.549,22.55
Shenzhen,1,0,0.0,5.96,4.48,0,114.001,114.002,22.5,22.501
Shenzhen,1,1,0.1649,8.4,4.33,0,114.001,114.002,22.501,22.502
Shenzhen,1,2,0.0,4.54,0.31,0,114.001,114.002,22.502,22.503
Shenzhen,1,3,0.3741,9.4,2.52,0,114.001,114.002,22.503,22.504
Shenzhen,1,4,0.414,8.1,7.94,0,114.001,114.002,22.504,22.505
Shenzhen,1,5,0.0,0.99,4.31,0,114.001,114.002,22.505,22.506
Shenzhen,1,6,0.1001,7.12,3.21,0,114.001,114.002,22.506,22.507
Shenzhen,1,7,0.4809,16.97,4.79,0,114.001,114.002,22.507,22.508
Shenzhen,1,8,0.0,0.0,1.82,0,114.001,114.002,22.508,22.509
Shenzhen,1,9,0.295,4.1,4.76,0,114.001,114.002,22.509,22.51
Shenzhen,1,10,0.3074,9.83,1.74,0,114.001,114.002,22.51,22.511
Shenzhen,1,11,0.0,0.0,0.0,0,114.001,114.002,22.511,22.512
Shenzhen,1,12,0.0,11.32,3.35,0,114.001,114.002,22.512,22.513
Shenzhen,1,13,0.2285,7.46,4.6,0,114.001,114.002,22.513,22.514
Shenzhen,1,14,0.3623,5.69,9.31,0,114.001,114.002,22.514,22.515
Shenzhen,1,15,0.227,0.26,5.85,0,114.001,114.002,22.515,22.516
Shenzhen,1,16,0.0,6.13,1.75,0,114.001,114.002,22.516,22.517
Shenzhen,1,17,0.0,3.18,2.2,0,114.001,114.002,22.517,22.518
Shenzhen,1,18,0.0563,0.0,3.98,0,114.001,114.002,22.518,22.519
Shenzhen,1,19,0.2786,4.65,7.34,0,114.001,114.002,22.519,22.52
Shenzhen,1,20,0.4947,11.34,10.0,0,114.001,114.002,22.52,22.521
Shenzhen,1,21,0.1451,0.0,0.86,0,114.001,114.002,22.521,22.522
Shenzhen,1,22,0.5301,20.68,3.55,0,114.001,114.002,22.522,22.523
Shenzhen,1,23,0.2057,11.01,5.19,0,114.001,114.002,22.523,22.524
Shenzhen,1,24,0.2307,0.39,0.0,0,114.001,114.002,22.524,22.525
Shenzhen,1,25,0.0674,0.0,2.53,0,114.001,114.002,22.525,22.526
Shenzhen,1,26,0.0,0.0,3.28,0,114.001,114.002,22.526,22.527
Shenzhen,1,27,0.2118,6.61,9.88,0,114.001,114.002,22.527,22.528
Shenzhen,1,28,0.1017,7.15,6.85,0,114.001,114.002,22.528,22.529
Shenzhen,1,29,0.429,8.39,7.14,0,114.001,114.002,22.529,22.53
Shenzhen,1,30,0.7801,25.75,3.56,0,114.001,114.002,22.53,22.531
Shenzhen,1,31,0.3952,13.43,0.76,0,114.001,114.002,22.531,22.532
Shenzhen,1,32,0.2856,10.22,2.59,0,114.001,114.002,22.532,22.533
Shenzhen,1,33,0.6361,19.49,7.74,0,114.001,114.002,22.533,22.534
Shenzhen,1,34,0.17,4.09,0.0,0,114.001,114.002,22.534,22.535
Shenzhen,1,35,0.257,9.5,1.75,0,114.001,114.002,22.535,22.536
Shenzhen,1,36,0.3895,5.56,2.21,0,114.001,114.002,22.536,22.537
Shenzhen,1,37,0.3369,3.53,5.53,0,114.001,114.002,22.537,22.538
Shenzhen,1,38,0.0,2.06,5.23,0,114.001,114.002,22.538,22.539
Shenzhen,1,39,0.2871,5.25,3.25,0,114.001,114.002,22.539,22.54
Shenzhen,1,40,0.0,0.0,0.93,0,114.001,114.002,22.54,22.541
Shenzhen,1,41,0.0,2.3,1.99,0,114.001,114.002,22.541,22.542
Shenzhen,1,42,0.0,5.41,0.0,0,114.001,114.002,22.542,22.543
Shenzhen,1,43,0.0,8.13,8.38,0,114.001,114.002,22.543,22.544
Shenzhen,1,44,0.062,1.89,7.97,0,114.001,114.002,22.544,22.545
Shenzhen,1,45,0.0911,3.91,5.12,0,114.001,114.002,22.545,22.546
Shenzhen,1,46,0.2619,1.55,5.33,0,114.001,114.002,22.546,22.547
Shenzhen,1,47,0.1436,2.25,3.99,0,114.001,114.002,22.547,22.548
Shenzhen,1,48,0.2483,7.8,3.76,0,114.001,114.002,22.548,22.549
Shenzhen,1,49,0.4429,14.67,3.73,0,114.001,114.002,22.549,22.55
Shenzhen,2,0,0.0816,2.03,5.51,0,114.002,114.003,22.5,22.501
Shenzhen,2,1,0.1364,4.72,4.74,0,114.002,114.003,22.501,22.502
Shenzhen,2,2,0.1438,12.81,1.71,0,114.002,114.003,22.502,22.503
Shenzhen,2,3,0.0,5.7,3.79,1,114.002,114.003,22.503,22.504
Shenzhen,2,4,0.0,0.0,4.06,0,114.002,114.003,22.504,22.505
Shenzhen,2,5,0.0,0.0,4.2,0,114.002,114.003,22.505,22.506
Shenzhen,2,6,0.0,1.29,0.0,0,114.002,114.003,22.506,22.507
Shenzhen,2,7,0.0,0.0,1.98,0,114.002,114.003,22.507,22.508
Shenzhen,2,8,0.3086,15.17,7.22,0,114.002,114.003,22.508,22.509
Shenzhen,2,9,0.0484,1.52,4.1,0,114.002,114.003,22.509,22.51
Shenzhen,2,10,0.2823,8.82,1.02,0,114.002,114.003,22.51,22.511
Shenzhen,2,11,0.0,8.23,2.77,0,114.002,114.003,22.511,22.512
Shenzhen,2,12,0.3861,17.89,5.12,0,114.002,114.003,22.512,22.513
Shenzhen,2,13,0.0,7.45,6.74,0,114.002,114.003,22.513,22.514
Shenzhen,2,14,0.4405,14.56,8.38,0,114.002,114.003,22.514,22.515
Shenzhen,2,15,0.0,0.0,1.06,0,114.002,114.003,22.515,22.516
Shenzhen,2,16,0.4318,16.98,0.33,0,114.002,114.003,22.516,22.517
Shenzhen,2,17,0.1534,0.0,0.98,0,114.002,114.003,22.517,22.518
Shenzhen,2,18,0.6055,11.16,4.82,0,114.002,114.003,22.518,22.519
Shenzhen,2,19,0.0326,0.33,3.58,0,114.002,114.003,22.519,22.52
Shenzhen,2,20,0.37,12.32,3.64,0,114.002,114.003,22.52,22.521
Shenzhen,2,21,0.254,0.0,1.81,0,114.002,114.003,22.521,22.522
Shenzhen,2,22,0.1776,0.43,7.5,0,114.002,114.003,22.522,22.523
Shenzhen,2,23,0.0258,0.0,3.87,0,114.002,114.003,22.523,22.524
Shenzhen,2,24,0.2644,7.17,0.63,0,114.002,114.003,22.524,22.525
Shenzhen,2,25,0.1079,2.99,1.8,0,114.002,114.003,22.525,22.526
Shenzhen,2,26,0.0,0.0,4.32,0,114.002,114.003,22.526,22.527
Shenzhen,2,27,0.0572,0.0,0.0,0,114.002,114.003,22.527,22.528
Shenzhen,2,28,0.23,9.14,0.0,0,114.002,114.003,22.528,22.529
Shenzhen,2,29,0.2201,5.06,1.62,0,114.002,114.003,22.529,22.53
Shenzhen,2,30,0.0,4.93,6.73,0,114.002,114.003,22.53,22.531
Shenzhen,2,31,0.0237,4.97,7.13,0,114.002,114.003,22.531,22.532
Shenzhen,2,32,0.2917,6.03,4.9,0,114.002,114.003,22.532,22.533
Shenzhen,2,33,0.0,5.03,4.52,0,114.002,114.003,22.533,22.534
Shenzhen,2,34,0.3297,14.02,0.72,0,114.002,114.003,22.534,22.535
Shenzhen,2,35,0.5288,20.57,3.34,0,114.002,114.003,22.535,22.536
Shenzhen,2,36,0.3573,13.17,5.41,0,114.002,114.003,22.536,22.537
Shenzhen,2,37,0.2133,6.71,3.82,0,114.002,114.003,22.537,22.538
Shenzhen,2,38,0.3108,7.74,3.1,0,114.002,114.003,22.538,22.539
Shenzhen,2,39,0.2098,5.61,0.0,0,114.002,114.003,22.539,22.54
Shenzhen,2,40,0.0,1.11,2.93,0,114.002,114.003,22.54,22.541
Shenzhen,2,41,0.4998,14.51,7.48,0,114.002,114.003,22.541,22.542
Shenzhen,2,42,0.3409,11.71,1.44,0,114.002,114.003,22.542,22.543
Shenzhen,2,43,0.2277,0.0,1.43,0,114.002,114.003,22.543,22.544
Shenzhen,2,44,0.1806,0.44,3.53,0,114.002,114.003,22.544,22.545
Shenzhen,2,45,0.1059,6.78,6.49,0,114.002,114.003,22.545,22.546
Shenzhen,2,46,0.0,0.0,0.0,1,114.002,114.003,22.546,22.547
Shenzhen,2,47,0.2402,7.76,4.12,0,114.002,114.003,22.547,22.548
Shenzhen,2,48,0.4264,10.19,4.54,0,114.002,114.003,22.548,22.549
Shenzhen,2,49,0.3258,12.55,0.0,0,114.002,114.003,22.549,22.55
Shenzhen,3,0,0.3296,10.55,0.82,0,114.003,114.004,22.5,22.501
Shenzhen,3,1,0.0452,2.08,4.32,0,114.003,114.004,22.501,22.502
Shenzhen,3,2,0.3267,11.11,1.14,0,114.003,114.004,22.502,22.503
Shenzhen,3,3,0.0843,0.0,4.27,1,114.003,114.004,22.503,22.504
Shenzhen,3,4,0.0,2.68,5.52,0,114.003,114.004,22.504,22.505
Shenzhen,3,5,0.0527,0.0,5.45,0,114.003,114.004,22.505,22.506
Shenzhen,3,6,0.123,0.0,3.11,0,114.003,114.004,22.506,22.507
Shenzhen,3,7,0.2948,16.51,7.53,0,114.003,114.004,22.507,22.508
Shenzhen,3,8,0.0,5.65,0.0,0,114.003,114.004,22.508,22.509
Shenzhen,3,9,0.4391,17.64,6.47,0,114.003,114.004,22.509,22.51
Shenzhen,3,10,0.5719,19.34,2.31,0,114.003,114.004,22.51,22.511
Shenzhen,3,11,0.3332,10.21,1.78,0,114.003,114.004,22.511,22.512
Shenzhen,3,12,0.2243,10.27,5.84,0,114.003,114.004,22.512,22.513
Shenzhen,3,13,0.1262,7.61,5.04,0,114.003,114.004,22.513,22.514
Shenzhen,3,14,0.3089,6.99,0.0,0,114.003,114.004,22.514,22.515
Shenzhen,3,15,0.0,0.0,5.6,0,114.003,114.004,22.515,22.516
Shenzhen,3,16,0.579,9.07,5.99,0,114.003,114.004,22.516,22.517
Shenzhen,3,17,0.1913,11.43,5.82,0,114.003,114.004,22.517,22.518
Shenzhen,3,18,0.0992,6.04,0.0,1,114.003,114.004,22.518,22.519
Shenzhen,3,19,0.2595,13.84,8.61,0,114.003,114.004,22.519,22.52
Shenzhen,3,20,0.4372,2.81,8.41,0,114.003,114.004,22.52,22.521
Shenzhen,3,21,0.1959,0.56,5.48,0,114.003,114.004,22.521,22.522
Shenzhen,3,22,0.0,5.47,0.0,0,114.003,114.004,22.522,22.523
Shenzhen,3,23,0.414,27.07,2.74,0,114.003,114.004,22.523,22.524
Shenzhen,3,24,0.0544,0.0,2.62,0,114.003,114.004,22.524,22.525
Shenzhen,3,25,0.0774,1.07,2.37,0,114.003,114.004,22.525,22.526
Shenzhen,3,26,0.1791,9.73,1.28,0,114.003,114.004,22.526,22.527
Shenzhen,3,27,0.0,7.13,7.56,0,114.003,114.004,22.527,22.528
Shenzhen,3,28,0.4032,6.15,1.65,0,114.003,114.004,22.528,22.529
Shenzhen,3,29,0.0226,0.91,2.01,0,114.003,114.004,22.529,22.53
Shenzhen,3,30,0.0498,0.0,6.35,0,114.003,114.004,22.53,22.531
Shenzhen,3,31,0.4116,19.51,2.66,0,114.003,114.004,22.531,22.532
Shenzhen,3,32,0.0,0.0,6.01,0,114.003,114.004,22.532,22.533
Shenzhen,3,33,0.3059,4.73,6.18,0,114.003,114.004,22.533,22.534
Shenzhen,3,34,0.0,0.0,6.7,0,114.003,114.004,22.534,22.535
Shenzhen,3,35,0.2439,2.32,7.68,0,114.003,114.004,22.535,22.536
Shenzhen,3,36,0.1407,11.45,1.64,0,114.003,114.004,22.536,22.537
Shenzhen,3,37,0.3075,5.12,6.48,0,114.003,114.004,22.537,22.538
Shenzhen,3,38,0.2403,0.96,4.42,0,114.003,114.004,22.538,22.539
Shenzhen,3,39,0.3608,10.08,6.37,0,114.003,114.004,22.539,22.54
Shenzhen,3,40,0.1996,0.0,0.33,0,114.003,114.004,22.54,22.541
Shenzhen,3,41,0.0,0.0,2.07,0,114.003,114.004,22.541,22.542
Shenzhen,3,42,0.0932,0.04,5.0,0,114.003,114.004,22.542,22.543
Shenzhen,3,43,0.1391,0.0,6.26,0,114.003,114.004,22.543,22.544
Shenzhen,3,44,0.146,5.33,0.0,0,114.003,114.004,22.544,22.545
Shenzhen,3,45,0.2604,8.62,1.95,0,114.003,114.004,22.545,22.546
Shenzhen,3,46,0.0,7.69,1.77,0,114.003,114.004,22.546,22.547
Shenzhen,3,47,0.2897,6.54,6.65,0,114.003,114.004,22.547,22.548
Shenzhen,3,48,0.0,0.0,4.57,1,114.003,114.004,22.548,22.549
Shenzhen,3,49,0.379,12.17,10.0,0,114.003,114.004,22.549,22.55
Shenzhen,4,0,0.1064,0.0,6.42,0,114.004,114.005,22.5,22.501
Shenzhen,4,1,0.0,0.0,3.5,0,114.004,114.005,22.501,22.502
Shenzhen,4,2,0.0,6.43,2.14,0,114.004,114.005,22.502,22.503
Shenzhen,4,3,0.0,0.0,1.27,0,114.004,114.005,22.503,22.504
Shenzhen,4,4,0.1085,8.3,4.66,0,114.004,114.005,22.504,22.505
Shenzhen,4,5,0.0544,0.0,3.66,0,114.004,114.005,22.505,22.506
Shenzhen,4,6,0.0,0.0,0.17,0,114.004,114.005,22.506,22.507
Shenzhen,4,7,0.1691,1.32,6.5,0,114.004,114.005,22.507,22.508
Shenzhen,4,8,0.1851,15.48,0.0,0,114.004,114.005,22.508,22.509
Shenzhen,4,9,0.2232,2.89,7.78,1,114.004,114.005,22.509,22.51
Shenzhen,4,10,0.072,0.0,0.16,0,114.004,114.005,22.51,22.511
Shenzhen,4,11,0.0,0.0,10.0,0,114.004,114.005,22.511,22.512
Shenzhen,4,12,0.1596,5.67,3.79,0,114.004,114.005,22.512,22.513
Shenzhen,4,13,0.3386,14.64,0.55,0,114.004,114.005,22.513,22.514
Shenzhen,4,14,0.1126,1.43,0.0,0,114.004,114.005,22.514,22.515
Shenzhen,4,15,0.0,4.18,4.63,0,114.004,114.005,22.515,22.516
Shenzhen,4,16,0.2578,16.2,6.47,0,114.004,114.005,22.516,22.517
Shenzhen,4,17,0.3766,11.42,5.67,0,114.004,114.005,22.517,22.518
Shenzhen,4,18,0.35,12.99,5.23,0,114.004,114.005,22.518,22.519
Shenzhen,4,19,0.7902,31.4,8.64,0,114.004,114.005,22.519,22.52
Shenzhen,4,20,0.4896,12.99,0.58,0,114.004,114.005,22.52,22.521
Shenzhen,4,21,0.0403,0.0,3.19,0,114.004,114.005,22.521,22.522
Shenzhen,4,22,0.5557,15.26,7.33,0,114.004,114.005,22.522,22.523
Shenzhen,4,23,0.3362,16.58,4.53,0,114.004,114.005,22.523,22.524
Shenzhen,4,24,0.6047,15.16,4.38,0,114.004,114.005,22.524,22.525
Shenzhen,4,25,0.3916,19.57,3.84,0,114.004,114.005,22.525,22.526
Shenzhen,4,26,0.0978,1.81,0.93,0,114.004,114.005,22.526,22.527
Shenzhen,4,27,0.1494,19.85,2.28,0,114.004,114.005,22.527,22.528
Shenzhen,4,28,0.0,4.24,5.56,0,114.004,114.005,22.528,22.529
Shenzhen,4,29,0.0751,5.45,2.84,0,114.004,114.005,22.529,22.53
Shenzhen,4,30,0.0,7.02,0.0,0,114.004,114.005,22.53,22.531
Shenzhen,4,31,0.023,0.0,0.02,0,114.004,114.005,22.531,22.532
Shenzhen,4,32,0.0783,3.33,3.41,0,114.004,114.005,22.532,22.533
Shenzhen,4,33,0.7294,19.96,3.97,0,114.004,114.005,22.533,22.534
Shenzhen,4,34,0.1492,1.2,0.79,0,114.004,114.005,22.534,22.535
Shenzhen,4,35,0.4371,13.6,1.01,0,114.004,114.005,22.535,22.536
Shenzhen,4,36,0.3004,12.35,8.92,0,114.004,114.005,22.536,22.537
Shenzhen,4,37,0.5013,15.13,3.95,0,114.004,114.005,22.537,22.538
Shenzhen,4,38,0.1699,3.96,3.31,0,114.004,114.005,22.538,22.539
Shenzhen,4,39,0.4414,11.91,4.11,0,114.004,114.005,22.539,22.54
Shenzhen,4,40,0.348,8.46,7.99,0,114.004,114.005,22.54,22.541
Shenzhen,4,41,0.225,21.82,0.27,0,114.004,114.005,22.541,22.542
Shenzhen,4,42,0.0,2.86,0.0,0,114.004,114.005,22.542,22.543
Shenzhen,4,43,0.0794,3.74,4.92,0,114.004,114.005,22.543,22.544
Shenzhen,4,44,0.1424,0.0,5.09,0,114.004,114.005,22.544,22.545
Shenzhen,4,45,0.5477,24.04,3.26,0,114.004,114.005,22.545,22.546
Shenzhen,4,46,0.0,0.0,3.62,0,114.004,114.005,22.546,22.547
Shenzhen,4,47,0.3053,8.43,0.0,0,114.004,114.005,22.547,22.548
Shenzhen,4,48,0.0,0.0,2.96,0,114.004,114.005,22.548,22.549
Shenzhen,4,49,0.2954,13.84,9.68,0,114.004,114.005,22.549,22.55
Shenzhen,5,0,0.1364,6.2,2.76,0,114.005,114.006,22.5,22.501
Shenzhen,5,1,0.0757,3.38,6.37,0,114.005,114.006,22.501,22.502
Shenzhen,5,2,0.0,7.21,5.01,0,114.005,114.006,22.502,22.503
Shenzhen,5,3,0.2738,9.8,0.94,0,114.005,114.006,22.503,22.504
Shenzhen,5,4,0.3083,10.98,2.22,0,114.005,114.006,22.504,22.505
Shenzhen,5,5,0.5875,21.37,7.46,0,114.005,114.006,22.505,22.506
Shenzhen,5,6,0.2425,10.73,5.22,0,114.005,114.006,22.506,22.507
Shenzhen,5,7,0.4795,29.45,3.73,0,114.005,114.006,22.507,22.508
Shenzhen,5,8,0.1146,5.61,4.23,0,114.005,114.006,22.508,22.509
Shenzhen,5,9,0.4501,18.36,9.64,0,114.005,114.006,22.509,22.51
Shenzhen,5,10,0.109,0.0,0.0,0,114.005,114.006,22.51,22.511
Shenzhen,5,11,0.0997,0.0,5.8,0,114.005,114.006,22.511,22.512
Shenzhen,5,12,0.5924,11.62,9.8,0,114.005,114.006,22.512,22.513
Shenzhen,5,13,0.0,0.0,3.44,0,114.005,114.006,22.513,22.514
Shenzhen,5,14,0.5113,17.29,2.43,0,114.005,114.006,22.514,22.515
Shenzhen,5,15,0.329,14.22,1.6,0,114.005,114.006,22.515,22.516
Shenzhen,5,16,0.3848,12.23,2.34,0,114.005,114.006,22.516,22.517
Shenzhen,5,17,0.0,1.44,5.01,0,114.005,114.006,22.517,22.518
Shenzhen,5,18,0.3267,11.1,6.57,0,114.005,114.006,22.518,22.519
Shenzhen,5,19,0.4798,21.17,5.83,0,114.005,114.006,22.519,22.52
Shenzhen,5,20,0.334,10.18,8.32,0,114.005,114.006,22.52,22.521
Shenzhen,5,21,0.1694,4.06,9.19,1,114.005,114.006,22.521,22.522
Shenzhen,5,22,0.3615,13.29,6.18,0,114.005,114.006,22.522,22.523
Shenzhen,5,23,0.1664,2.46,2.69,0,114.005,114.006,22.523,22.524
Shenzhen,5,24,0.1306,10.61,0.0,0,114.005,114.006,22.524,22.525
Shenzhen,5,25,0.0,5.0,5.02,0,114.005,114.006,22.525,22.526
Shenzhen,5,26,0.4701,6.74,6.04,0,114.005,114.006,22.526,22.527
Shenzhen,5,27,0.1439,4.84,2.29,0,114.005,114.006,22.527,22.528
Shenzhen,5,28,0.0,0.22,4.45,0,114.005,114.006,22.528,22.529
Shenzhen,5,29,0.281,3.13,4.96,0,114.005,114.006,22.529,22.53
Shenzhen,5,30,0.2302,9.99,3.41,0,114.005,114.006,22.53,22.531
Shenzhen,5,31,0.3265,12.8,0.0,0,114.005,114.006,22.531,22.532
Shenzhen,5,32,0.1586,0.0,5.71,0,114.005,114.006,22.532,22.533
Shenzhen,5,33,0.103,0.41,4.32,0,114.005,114.006,22.533,22.534
Shenzhen,5,34,0.067,0.0,7.58,0,114.005,114.006,22.534,22.535
Shenzhen,5,35,0.0842,2.28,1.92,0,114.005,114.006,22.535,22.536
Shenzhen,5,36,0.2701,3.07,0.21,0,114.005,114.006,22.536,22.537
Shenzhen,5,37,0.0727,7.68,6.73,0,114.005,114.006,22.537,22.538
Shenzhen,5,38,0.158,13.06,0.0,0,114.005,114.006,22.538,22.539
Shenzhen,5,39,0.3126,0.0,5.15,0,114.005,114.006,22.539,22.54
Shenzhen,5,40,0.0,0.0,7.27,0,114.005,114.006,22.54,22.541
Shenzhen,5,41,0.0,2.05,2.02,0,114.005,114.006,22.541,22.542
Shenzhen,5,42,0.4566,15.35,3.47,0,114.005,114.006,22.542,22.543
Shenzhen,5,43,0.3876,13.48,4.1,0,114.005,114.006,22.543,22.544
Shenzhen,5,44,0.192,3.16,0.89,0,114.005,114.006,22.544,22.545
Shenzhen,5,45,0.0,0.0,3.39,0,114.005,114.006,22.545,22.546
Shenzhen,5,46,0.044,0.0,0.0,0,114.005,114.006,22.546,22.547
Shenzhen,5,47,0.3872,7.86,7.28,1,114.005,114.006,22.547,22.548
Shenzhen,5,48,0.3237,20.87,5.04,0,114.005,114.006,22.548,22.549
Shenzhen,5,49,0.0913,3.06,0.46,0,114.005,114.006,22.549,22.55
Shenzhen,6,0,0.0326,3.79,0.0,0,114.006,114.007,22.5,22.501
Shenzhen,6,1,0.1997,7.9,7.17,0,114.006,114.007,22.501,22.502
Shenzhen,6,2,0.2213,12.1,0.0,0,114.006,114.007,22.502,22.503
Shenzhen,6,3,0.4427,18.33,2.03,0,114.006,114.007,22.503,22.504
Shenzhen,6,4,0.0017,1.54,1.73,0,114.006,114.007,22.504,22.505
Shenzhen,6,5,0.0,0.0,0.0,0,114.006,114.007,22.505,22.506
Shenzhen,6,6,0.0,0.0,5.26,0,114.006,114.007,22.506,22.507
Shenzhen,6,7,0.3296,8.99,3.69,0,114.006,114.007,22.507,22.508
Shenzhen,6,8,0.1647,6.63,7.98,0,114.006,114.007,22.508,22.509
Shenzhen,6,9,0.0088,1.26,4.49,1,114.006,114.007,22.509,22.51
Shenzhen,6,10,0.6967,21.96,9.52,0,114.006,114.007,22.51,22.511
Shenzhen,6,11,0.4159,7.75,0.0,0,114.006,114.007,22.511,22.512
Shenzhen,6,12,0.1016,0.72,3.65,0,114.006,114.007,22.512,22.513
Shenzhen,6,13,0.4611,6.05,3.42,0,114.006,114.007,22.513,22.514
Shenzhen,6,14,0.0406,3.19,0.0,0,114.006,114.007,22.514,22.515
Shenzhen,6,15,0.0001,1.37,7.03,0,114.006,114.007,22.515,22.516
Shenzhen,6,16,0.4104,12.07,3.46,0,114.006,114.007,22.516,22.517
Shenzhen,6,17,0.0207,4.41,1.81,0,114.006,114.007,22.517,22.518
Shenzhen,6,18,0.2571,2.63,5.9,0,114.006,114.007,22.518,22.519
Shenzhen,6,19,0.2196,9.36,4.74,0,114.006,114.007,22.519,22.52
Shenzhen,6,20,0.0085,0.0,3.11,0,114.006,114.007,22.52,22.521
Shenzhen,6,21,0.4133,14.95,3.49,0,114.006,114.007,22.521,22.522
Shenzhen,6,22,0.3392,11.66,6.9,0,114.006,114.007,22.522,22.523
Shenzhen,6,23,0.4332,14.57,3.09,0,114.006,114.007,22.523,22.524
Shenzhen,6,24,0.1689,3.43,8.08,0,114.006,114.007,22.524,22.525
Shenzhen,6,25,0.2939,7.61,8.11,0,114.006,114.007,22.525,22.526
Shenzhen,6,26,0.8984,35.7,3.33,0,114.006,114.007,22.526,22.527
Shenzhen,6,27,0.2556,10.16,4.91,0,114.006,114.007,22.527,22.528
Shenzhen,6,28,0.4441,18.78,7.1,0,114.006,114.007,22.528,22.529
Shenzhen,6,29,0.5062,16.9,5.77,0,114.006,114.007,22.529,22.53
Shenzhen,6,30,0.088,5.05,0.59,0,114.006,114.007,22.53,22.531
Shenzhen,6,31,0.445,11.42,3.96,0,114.006,114.007,22.531,22.532
