city,grid_x,grid_y,building_density,avg_building_height,terrain_complexity,no_fly_zone,min_lon,max_lon,min_lat,max_lat
Xi_an,3,27,0.2458,7.81,4.09,0,108.903,108.904,34.327,34.328
Xi_an,3,28,0.0,0.0,0.0,0,108.903,108.904,34.328,34.329
Xi_an,3,29,0.1454,5.32,2.24,0,108.903,108.904,34.329,34.33
Xi_an,3,30,0.2244,14.26,7.15,0,108.903,108.904,34.33,34.331
Xi_an,3,31,0.0,0.0,1.57,0,108.903,108.904,34.331,34.332
Xi_an,3,32,0.0993,0.0,2.77,0,108.903,108.904,34.332,34.333
Xi_an,3,33,0.3045,0.0,7.98,0,108.903,108.904,34.333,34.334
Xi_an,3,34,0.0,0.0,6.32,0,108.903,108.904,34.334,34.335
Xi_an,3,35,0.0,9.94,8.69,0,108.903,108.904,34.335,34.336
Xi_an,3,36,0.4995,12.92,6.06,0,108.903,108.904,34.336,34.337
Xi_an,3,37,0.0349,0.0,1.29,0,108.903,108.904,34.337,34.338
Xi_an,3,38,0.3941,9.6,1.1,0,108.903,108.904,34.338,34.339
Xi_an,3,39,0.1158,9.09,2.76,0,108.903,108.904,34.339,34.34
Xi_an,3,40,0.0,8.66,3.08,0,108.903,108.904,34.34,34.341
Xi_an,3,41,0.0,0.0,0.0,0,108.903,108.904,34.341,34.342
Xi_an,3,42,0.0638,0.0,4.21,0,108.903,108.904,34.342,34.343
Xi_an,3,43,0.0,1.51,2.73,0,108.903,108.904,34.343,34.344
Xi_an,3,44,0.4746,16.62,6.14,0,108.903,108.904,34.344,34.345
Xi_an,3,45,0.0058,8.05,3.51,0,108.903,108.904,34.345,34.346
Xi_an,3,46,0.2567,1.69,5.71,0,108.903,108.904,34.346,34.347
Xi_an,3,47,0.3007,12.39,4.03,0,108.903,108.904,34.347,34.348
Xi_an,3,48,0.1248,3.8,1.21,1,108.903,108.904,34.348,34.349
Xi_an,3,49,0.1691,9.92,4.41,0,108.903,108.904,34.349,34.35
Xi_an,4,0,0.1665,15.66,3.51,0,108.904,108.905,34.3,34.301
Xi_an,4,1,0.1427,7.33,0.0,0,108.904,108.905,34.301,34.302
Xi_an,4,2,0.0,6.67,3.59,0,108.904,108.905,34.302,34.303
Xi_an,4,3,0.2381,4.39,0.0,0,108.904,108.905,34.303,34.304
Xi_an,4,4,0.0,1.82,2.43,0,108.904,108.905,34.304,34.305
Xi_an,4,5,0.6935,11.56,1.04,0,108.904,108.905,34.305,34.306
Xi_an,4,6,0.0979,5.98,5.05,0,108.904,108.905,34.306,34.307
Xi_an,4,7,0.0222,0.0,1.84,1,108.904,108.905,34.307,34.308
Xi_an,4,8,0.0,0.0,1.86,0,108.904,108.905,34.308,34.309
Xi_an,4,9,0.0,6.23,4.89,0,108.904,108.905,34.309,34.31
Xi_an,4,10,0.2292,3.96,7.59,0,108.904,108.905,34.31,34.311
Xi_an,4,11,0.0,0.0,3.23,0,108.904,108.905,34.311,34.312
Xi_an,4,12,0.418,18.31,7.91,0,108.904,108.905,34.312,34.313
Xi_an,4,13,0.2629,6.4,4.41,0,108.904,108.905,34.313,34.314
Xi_an,4,14,0.2919,11.13,7.43,0,108.904,108.905,34.314,34.315
Xi_an,4,15,0.0661,0.0,5.84,0,108.904,108.905,34.315,34.316
Xi_an,4,16,0.3817,14.69,1.96,0,108.904,108.905,34.316,34.317
Xi_an,4,17,0.0,5.48,5.76,0,108.904,108.905,34.317,34.318
Xi_an,4,18,0.0507,7.52,1.8,0,108.904,108.905,34.318,34.319
Xi_an,4,19,0.0844,1.78,3.25,0,108.904,108.905,34.319,34.32
Xi_an,4,20,0.7552,24.35,1.45,0,108.904,108.905,34.32,34.321
Xi_an,4,21,0.0,0.0,1.27,0,108.904,108.905,34.321,34.322
Xi_an,4,22,0.3341,11.21,5.45,0,108.904,108.905,34.322,34.323
Xi_an,4,23,0.0,0.0,5.23,0,108.904,108.905,34.323,34.324
Xi_an,4,24,0.2765,10.62,3.3,0,108.904,108.905,34.324,34.325
Xi_an,4,25,0.2189,2.83,2.22,0,108.904,108.905,34.325,34.326
Xi_an,4,26,0.4225,8.74,0.0,0,108.904,108.905,34.326,34.327
Xi_an,4,27,0.3991,11.93,0.0,0,108.904,108.905,34.327,34.328
Xi_an,4,28,0.7664,20.23,7.19,0,108.904,108.905,34.328,34.329
Xi_an,4,29,0.1514,4.08,2.24,0,108.904,108.905,34.329,34.33
Xi_an,4,30,0.1721,8.95,4.14,0,108.904,108.905,34.33,34.331
Xi_an,4,31,0.5959,21.02,6.79,0,108.904,108.905,34.331,34.332
Xi_an,4,32,0.1686,8.05,1.91,0,108.904,108.905,34.332,34.333
Xi_an,4,33,0.0,0.0,2.27,0,108.904,108.905,34.333,34.334
Xi_an,4,34,0.0,8.08,4.4,0,108.904,108.905,34.334,34.335
Xi_an,4,35,0.188,0.0,4.29,0,108.904,108.905,34.335,34.336
Xi_an,4,36,0.1486,0.0,6.34,0,108.904,108.905,34.336,34.337
Xi_an,4,37,0.8424,26.16,2.09,0,108.904,108.905,34.337,34.338
Xi_an,4,38,0.297,8.87,0.0,0,108.904,108.905,34.338,34.339
Xi_an,4,39,0.2776,4.47,1.44,0,108.904,108.905,34.339,34.34
Xi_an,4,40,0.6551,27.39,0.49,0,108.904,108.905,34.34,34.341
Xi_an,4,41,0.0,3.83,0.0,0,108.904,108.905,34.341,34.342
Xi_an,4,42,0.2185,7.46,1.44,0,108.904,108.905,34.342,34.343
Xi_an,4,43,0.0,0.0,0.59,0,108.904,108.905,34.343,34.344
Xi_an,4,44,0.2416,12.17,4.84,0,108.904,108.905,34.344,34.345
Xi_an,4,45,0.0,0.0,0.0,0,108.904,108.905,34.345,34.346
Xi_an,4,46,0.0062,0.0,0.0,0,108.904,108.905,34.346,34.347
Xi_an,4,47,0.1454,0.0,3.68,0,108.904,108.905,34.347,34.348
Xi_an,4,48,0.0,0.0,4.16,0,108.904,108.905,34.348,34.349
Xi_an,4,49,0.1872,2.09,0.0,0,108.904,108.905,34.349,34.35
Xi_an,5,0,0.1371,2.57,0.0,0,108.905,108.906,34.3,34.301
Xi_an,5,1,0.0,0.0,4.86,0,108.905,108.906,34.301,34.302
Xi_an,5,2,0.0,7.94,7.02,0,108.905,108.906,34.302,34.303
Xi_an,5,3,0.1865,0.0,4.01,0,108.905,108.906,34.303,34.304
Xi_an,5,4,0.2396,8.38,2.23,0,108.905,108.906,34.304,34.305
Xi_an,5,5,0.0869,0.0,5.34,0,108.905,108.906,34.305,34.306
Xi_an,5,6,0.2807,14.68,5.77,0,108.905,108.906,34.306,34.307
Xi_an,5,7,0.0759,9.05,5.25,0,108.905,108.906,34.307,34.308
Xi_an,5,8,0.0,0.0,2.83,0,108.905,108.906,34.308,34.309
Xi_an,5,9,0.0403,0.0,4.61,0,108.905,108.906,34.309,34.31
Xi_an,5,10,0.1645,0.0,6.26,0,108.905,108.906,34.31,34.311
Xi_an,5,11,0.5428,15.39,3.33,0,108.905,108.906,34.311,34.312
Xi_an,5,12,0.0,0.0,5.08,0,108.905,108.906,34.312,34.313
Xi_an,5,13,0.4545,16.48,1.27,0,108.905,108.906,34.313,34.314
Xi_an,5,14,0.1071,7.37,0.0,0,108.905,108.906,34.314,34.315
Xi_an,5,15,0.4625,13.28,4.32,0,108.905,108.906,34.315,34.316
Xi_an,5,16,0.3242,16.67,0.0,0,108.905,108.906,34.316,34.317
Xi_an,5,17,0.0,0.0,0.41,0,108.905,108.906,34.317,34.318
Xi_an,5,18,0.1828,9.47,1.27,0,108.905,108.906,34.318,34.319
Xi_an,5,19,0.1068,0.64,7.08,1,108.905,108.906,34.319,34.32
Xi_an,5,20,0.0,10.79,1.83,0,108.905,108.906,34.32,34.321
Xi_an,5,21,0.4639,20.47,5.46,0,108.905,108.906,34.321,34.322
Xi_an,5,22,0.4122,13.35,1.33,0,108.905,108.906,34.322,34.323
Xi_an,5,23,0.5308,16.21,2.1,0,108.905,108.906,34.323,34.324
Xi_an,5,24,0.3936,17.19,2.55,0,108.905,108.906,34.324,34.325
Xi_an,5,25,0.0,5.58,3.15,0,108.905,108.906,34.325,34.326
Xi_an,5,26,0.1027,3.0,0.96,0,108.905,108.906,34.326,34.327
Xi_an,5,27,0.1988,4.09,0.12,0,108.905,108.906,34.327,34.328
Xi_an,5,28,0.0109,2.03,2.49,0,108.905,108.906,34.328,34.329
Xi_an,5,29,0.1755,4.9,1.33,0,108.905,108.906,34.329,34.33
Xi_an,5,30,0.3686,3.54,2.7,0,108.905,108.906,34.33,34.331
Xi_an,5,31,0.1657,10.23,2.39,0,108.905,108.906,34.331,34.332
Xi_an,5,32,0.466,13.23,3.29,0,108.905,108.906,34.332,34.333
Xi_an,5,33,0.5506,16.38,1.41,0,108.905,108.906,34.333,34.334
Xi_an,5,34,0.2274,3.81,0.0,0,108.905,108.906,34.334,34.335
Xi_an,5,35,0.0774,1.94,2.08,0,108.905,108.906,34.335,34.336
Xi_an,5,36,0.1023,4.6,0.0,0,108.905,108.906,34.336,34.337
Xi_an,5,37,0.0827,4.7,2.09,0,108.905,108.906,34.337,34.338
Xi_an,5,38,0.2367,12.78,1.67,0,108.905,108.906,34.338,34.339
Xi_an,5,39,0.3924,12.88,4.53,0,108.905,108.906,34.339,34.34
Xi_an,5,40,0.1091,10.23,9.43,0,108.905,108.906,34.34,34.341
Xi_an,5,41,0.8427,23.08,6.1,0,108.905,108.906,34.341,34.342
Xi_an,5,42,0.0,0.0,2.3,0,108.905,108.906,34.342,34.343
Xi_an,5,43,0.0,2.11,1.95,0,108.905,108.906,34.343,34.344
Xi_an,5,44,0.0,0.0,3.54,0,108.905,108.906,34.344,34.345
Xi_an,5,45,0.273,4.92,6.56,0,108.905,108.906,34.345,34.346
Xi_an,5,46,0.0,6.66,3.81,0,108.905,108.906,34.346,34.347
Xi_an,5,47,0.1369,0.0,1.92,0,108.905,108.906,34.347,34.348
Xi_an,5,48,0.0,13.05,4.03,0,108.905,108.906,34.348,34.349
Xi_an,5,49,0.0,0.0,2.69,0,108.905,108.906,34.349,34.35
Xi_an,6,0,0.0,3.28,6.75,0,108.906,108.907,34.3,34.301
Xi_an,6,1,0.4276,5.3,4.72,0,108.906,108.907,34.301,34.302
Xi_an,6,2,0.5026,10.87,6.97,0,108.906,108.907,34.302,34.303
Xi_an,6,3,0.0,0.0,0.0,0,108.906,108.907,34.303,34.304
Xi_an,6,4,0.0,0.0,4.73,0,108.906,108.907,34.304,34.305
Xi_an,6,5,0.0,4.57,4.5,0,108.906,108.907,34.305,34.306
Xi_an,6,6,0.1549,0.0,5.01,0,108.906,108.907,34.306,34.307
Xi_an,6,7,0.54,19.76,0.0,0,108.906,108.907,34.307,34.308
Xi_an,6,8,0.1043,2.45,3.33,0,108.906,108.907,34.308,34.309
Xi_an,6,9,0.2422,4.92,2.61,0,108.906,108.907,34.309,34.31
Xi_an,6,10,0.0352,0.19,4.36,0,108.906,108.907,34.31,34.311
Xi_an,6,11,0.4188,10.11,2.48,0,108.906,108.907,34.311,34.312
Xi_an,6,12,0.0,0.0,0.0,0,108.906,108.907,34.312,34.313
Xi_an,6,13,0.0,3.71,0.0,0,108.906,108.907,34.313,34.314
Xi_an,6,14,0.0881,7.48,0.59,0,108.906,108.907,34.314,34.315
Xi_an,6,15,0.4391,14.08,3.79,0,108.906,108.907,34.315,34.316
Xi_an,6,16,0.459,15.86,2.94,0,108.906,108.907,34.316,34.317
Xi_an,6,17,0.2468,11.13,1.27,0,108.906,108.907,34.317,34.318
Xi_an,6,18,0.3465,6.2,6.15,0,108.906,108.907,34.318,34.319
Xi_an,6,19,0.0,0.0,0.0,0,108.906,108.907,34.319,34.32
Xi_an,6,20,0.2772,5.67,2.72,0,108.906,108.907,34.32,34.321
Xi_an,6,21,0.6284,18.41,0.93,0,108.906,108.907,34.321,34.322
Xi_an,6,22,0.0073,2.39,3.18,0,108.906,108.907,34.322,34.323
Xi_an,6,23,0.0,0.0,0.1,0,108.906,108.907,34.323,34.324
Xi_an,6,24,0.2189,0.64,0.75,0,108.906,108.907,34.324,34.325
Xi_an,6,25,0.0,5.04,1.27,0,108.906,108.907,34.325,34.326
Xi_an,6,26,0.0,0.0,2.29,0,108.906,108.907,34.326,34.327
Xi_an,6,27,0.2241,14.9,1.82,0,108.906,108.907,34.327,34.328
Xi_an,6,28,0.006,0.0,4.54,0,108.906,108.907,34.328,34.329
Xi_an,6,29,0.3303,9.93,5.26,0,108.906,108.907,34.329,34.33
Xi_an,6,30,0.3314,16.17,0.0,0,108.906,108.907,34.33,34.331
Xi_an,6,31,0.0,1.78,3.14,0,108.906,108.907,34.331,34.332
Xi_an,6,32,0.5421,17.49,7.12,0,108.906,108.907,34.332,34.333
Xi_an,6,33,0.0,0.0,0.0,0,108.906,108.907,34.333,34.334
Xi_an,6,34,0.1712,6.22,1.93,0,108.906,108.907,34.334,34.335
Xi_an,6,35,0.0885,0.0,7.25,0,108.906,108.907,34.335,34.336
Xi_an,6,36,0.647,16.78,5.0,0,108.906,108.907,34.336,34.337
Xi_an,6,37,0.6288,20.75,6.11,0,108.906,108.907,34.337,34.338
Xi_an,6,38,0.4979,14.39,4.24,0,108.906,108.907,34.338,34.339
Xi_an,6,39,0.2027,1.26,1.11,0,108.906,108.907,34.339,34.34
Xi_an,6,40,0.0568,0.38,7.24,0,108.906,108.907,34.34,34.341
