city,grid_x,grid_y,building_density,avg_building_height,terrain_complexity,no_fly_zone,min_lon,max_lon,min_lat,max_lat
Beijing,2,35,0.2361,13.96,1.08,0,116.002,116.003,39.935,39.936
Beijing,2,36,0.0562,0.0,4.46,0,116.002,116.003,39.936,39.937
Beijing,2,37,0.6174,16.92,4.83,0,116.002,116.003,39.937,39.938
Beijing,2,38,0.1044,0.31,2.06,0,116.002,116.003,39.938,39.939
Beijing,2,39,0.0,0.0,0.11,0,116.002,116.003,39.939,39.94
Beijing,2,40,0.1038,2.34,1.35,0,116.002,116.003,39.94,39.941
Beijing,2,41,0.5236,14.65,6.01,1,116.002,116.003,39.941,39.942
Beijing,2,42,0.0482,6.09,7.16,0,116.002,116.003,39.942,39.943
Beijing,2,43,0.2579,6.93,2.19,0,116.002,116.003,39.943,39.944
Beijing,2,44,0.0,0.0,3.6,0,116.002,116.003,39.944,39.945
Beijing,2,45,0.287,12.71,2.56,0,116.002,116.003,39.945,39.946
Beijing,2,46,0.4751,21.62,8.83,1,116.002,116.003,39.946,39.947
Beijing,2,47,0.0534,11.69,5.73,0,116.002,116.003,39.947,39.948
Beijing,2,48,0.1405,6.64,5.68,0,116.002,116.003,39.948,39.949
Beijing,2,49,0.0,0.0,4.08,0,116.002,116.003,39.949,39.95
Beijing,3,0,0.1811,2.62,2.73,1,116.003,116.004,39.9,39.901
Beijing,3,1,0.0583,0.0,4.71,0,116.003,116.004,39.901,39.902
Beijing,3,2,0.3854,4.95,6.44,0,116.003,116.004,39.902,39.903
Beijing,3,3,0.0715,1.31,6.08,0,116.003,116.004,39.903,39.904
Beijing,3,4,0.0,7.97,4.94,0,116.003,116.004,39.904,39.905
Beijing,3,5,0.384,3.36,10.0,0,116.003,116.004,39.905,39.906
Beijing,3,6,0.033,0.0,3.74,0,116.003,116.004,39.906,39.907
Beijing,3,7,0.3264,14.68,0.0,0,116.003,116.004,39.907,39.908
Beijing,3,8,0.0486,9.03,4.09,0,116.003,116.004,39.908,39.909
Beijing,3,9,0.3221,3.42,4.92,0,116.003,116.004,39.909,39.91
Beijing,3,10,0.3786,7.67,5.63,1,116.003,116.004,39.91,39.911
Beijing,3,11,0.0828,0.98,4.38,0,116.003,116.004,39.911,39.912
Beijing,3,12,0.4137,14.42,7.85,0,116.003,116.004,39.912,39.913
Beijing,3,13,0.1462,8.29,3.64,0,116.003,116.004,39.913,39.914
Beijing,3,14,0.3847,15.27,2.73,0,116.003,116.004,39.914,39.915
Beijing,3,15,0.4388,11.27,3.25,0,116.003,116.004,39.915,39.916
Beijing,3,16,0.5996,4.3,4.05,0,116.003,116.004,39.916,39.917
Beijing,3,17,0.0,0.0,4.65,0,116.003,116.004,39.917,39.918
Beijing,3,18,0.3648,11.72,3.4,0,116.003,116.004,39.918,39.919
Beijing,3,19,0.1715,2.67,0.0,0,116.003,116.004,39.919,39.92
Beijing,3,20,0.0,0.0,4.31,0,116.003,116.004,39.92,39.921
Beijing,3,21,0.2035,6.67,7.67,0,116.003,116.004,39.921,39.922
Beijing,3,22,0.1523,0.0,5.48,0,116.003,116.004,39.922,39.923
Beijing,3,23,0.3474,14.45,1.72,0,116.003,116.004,39.923,39.924
Beijing,3,24,0.5183,11.91,2.89,0,116.003,116.004,39.924,39.925
Beijing,3,25,0.384,11.17,7.75,0,116.003,116.004,39.925,39.926
Beijing,3,26,0.1561,0.0,5.06,0,116.003,116.004,39.926,39.927
Beijing,3,27,0.1995,0.13,6.23,0,116.003,116.004,39.927,39.928
Beijing,3,28,0.2633,4.12,2.21,0,116.003,116.004,39.928,39.929
Beijing,3,29,0.1058,10.96,7.76,0,116.003,116.004,39.929,39.93
Beijing,3,30,0.4035,17.21,8.1,0,116.003,116.004,39.93,39.931
Beijing,3,31,0.0,0.0,3.16,0,116.003,116.004,39.931,39.932
Beijing,3,32,0.0,2.03,2.01,0,116.003,116.004,39.932,39.933
Beijing,3,33,0.5159,13.51,5.61,0,116.003,116.004,39.933,39.934
Beijing,3,34,0.1498,3.75,6.17,0,116.003,116.004,39.934,39.935
Beijing,3,35,0.1639,2.94,4.25,0,116.003,116.004,39.935,39.936
Beijing,3,36,0.4261,22.1,0.81,0,116.003,116.004,39.936,39.937
Beijing,3,37,0.3564,4.83,3.55,0,116.003,116.004,39.937,39.938
Beijing,3,38,0.3802,13.69,7.5,0,116.003,116.004,39.938,39.939
Beijing,3,39,0.0,0.0,5.59,0,116.003,116.004,39.939,39.94
Beijing,3,40,0.0518,0.0,0.01,0,116.003,116.004,39.94,39.941
Beijing,3,41,0.1262,5.97,4.95,0,116.003,116.004,39.941,39.942
Beijing,3,42,0.1584,1.31,6.69,0,116.003,116.004,39.942,39.943
Beijing,3,43,0.4811,12.65,1.81,0,116.003,116.004,39.943,39.944
Beijing,3,44,0.0896,0.0,3.9,0,116.003,116.004,39.944,39.945
Beijing,3,45,0.7431,23.94,5.87,0,116.003,116.004,39.945,39.946
Beijing,3,46,0.3507,6.75,10.0,1,116.003,116.004,39.946,39.947
Beijing,3,47,0.042,0.0,1.4,0,116.003,116.004,39.947,39.948
Beijing,3,48,0.0,0.0,4.19,0,116.003,116.004,39.948,39.949
Beijing,3,49,0.3653,5.74,2.53,0,116.003,116.004,39.949,39.95
Beijing,4,0,0.1449,5.79,0.0,0,116.004,116.005,39.9,39.901
Beijing,4,1,0.236,8.58,3.12,0,116.004,116.005,39.901,39.902
Beijing,4,2,0.005,0.0,3.98,0,116.004,116.005,39.902,39.903
Beijing,4,3,0.1541,1.12,3.79,0,116.004,116.005,39.903,39.904
Beijing,4,4,0.372,1.02,5.49,0,116.004,116.005,39.904,39.905
Beijing,4,5,0.0,0.0,6.2,0,116.004,116.005,39.905,39.906
Beijing,4,6,0.2239,11.03,7.41,0,116.004,116.005,39.906,39.907
Beijing,4,7,0.274,9.01,6.39,0,116.004,116.005,39.907,39.908
Beijing,4,8,0.2122,3.95,4.05,0,116.004,116.005,39.908,39.909
Beijing,4,9,0.3595,6.97,7.81,0,116.004,116.005,39.909,39.91
Beijing,4,10,0.3937,18.92,3.51,0,116.004,116.005,39.91,39.911
Beijing,4,11,0.0,6.55,3.42,0,116.004,116.005,39.911,39.912
Beijing,4,12,0.432,15.11,1.46,0,116.004,116.005,39.912,39.913
Beijing,4,13,0.3847,12.19,3.96,0,116.004,116.005,39.913,39.914
Beijing,4,14,0.4025,14.63,2.03,0,116.004,116.005,39.914,39.915
Beijing,4,15,0.1091,9.95,3.91,0,116.004,116.005,39.915,39.916
Beijing,4,16,0.1769,7.03,6.46,0,116.004,116.005,39.916,39.917
Beijing,4,17,0.1713,3.2,6.16,0,116.004,116.005,39.917,39.918
Beijing,4,18,0.4584,9.51,6.49,0,116.004,116.005,39.918,39.919
Beijing,4,19,0.0305,1.51,0.23,0,116.004,116.005,39.919,39.92
Beijing,4,20,0.0,0.0,2.43,0,116.004,116.005,39.92,39.921
Beijing,4,21,0.4046,19.79,3.69,0,116.004,116.005,39.921,39.922
Beijing,4,22,0.3632,10.52,6.41,0,116.004,116.005,39.922,39.923
Beijing,4,23,0.3812,9.05,7.08,0,116.004,116.005,39.923,39.924
Beijing,4,24,0.2815,5.72,4.45,0,116.004,116.005,39.924,39.925
Beijing,4,25,0.2972,1.49,1.92,0,116.004,116.005,39.925,39.926
Beijing,4,26,0.4143,18.51,7.41,0,116.004,116.005,39.926,39.927
Beijing,4,27,0.4551,1.87,2.43,0,116.004,116.005,39.927,39.928
Beijing,4,28,0.0,0.0,3.21,0,116.004,116.005,39.928,39.929
Beijing,4,29,0.0,1.65,4.61,0,116.004,116.005,39.929,39.93
Beijing,4,30,0.0031,3.0,6.92,0,116.004,116.005,39.93,39.931
Beijing,4,31,0.0991,3.53,0.0,0,116.004,116.005,39.931,39.932
Beijing,4,32,0.2816,7.8,5.1,0,116.004,116.005,39.932,39.933
Beijing,4,33,0.2152,8.07,3.09,0,116.004,116.005,39.933,39.934
Beijing,4,34,0.1586,3.0,3.05,0,116.004,116.005,39.934,39.935
Beijing,4,35,0.1866,4.83,2.11,0,116.004,116.005,39.935,39.936
Beijing,4,36,0.3483,10.24,4.94,0,116.004,116.005,39.936,39.937
Beijing,4,37,0.0646,0.0,3.0,0,116.004,116.005,39.937,39.938
Beijing,4,38,0.3482,13.72,5.89,0,116.004,116.005,39.938,39.939
Beijing,4,39,0.1087,9.65,4.58,0,116.004,116.005,39.939,39.94
Beijing,4,40,0.1319,6.59,2.45,0,116.004,116.005,39.94,39.941
Beijing,4,41,0.039,7.38,3.02,0,116.004,116.005,39.941,39.942
Beijing,4,42,0.6066,18.61,5.71,0,116.004,116.005,39.942,39.943
Beijing,4,43,0.2272,0.0,3.17,0,116.004,116.005,39.943,39.944
Beijing,4,44,0.558,11.51,2.67,0,116.004,116.005,39.944,39.945
Beijing,4,45,0.2292,0.0,0.0,0,116.004,116.005,39.945,39.946
Beijing,4,46,0.1768,0.0,3.72,0,116.004,116.005,39.946,39.947
Beijing,4,47,0.6738,21.27,6.58,1,116.004,116.005,39.947,39.948
Beijing,4,48,0.2119,1.78,6.95,0,116.004,116.005,39.948,39.949
Beijing,4,49,0.1652,13.95,4.11,0,116.004,116.005,39.949,39.95
Beijing,5,0,0.0645,0.0,4.92,1,116.005,116.006,39.9,39.901
Beijing,5,1,0.1706,8.49,2.57,0,116.005,116.006,39.901,39.902
Beijing,5,2,0.0861,3.25,4.19,1,116.005,116.006,39.902,39.903
Beijing,5,3,0.2118,4.71,5.17,0,116.005,116.006,39.903,39.904
Beijing,5,4,0.3142,16.12,2.54,1,116.005,116.006,39.904,39.905
Beijing,5,5,0.0,5.52,4.31,0,116.005,116.006,39.905,39.906
Beijing,5,6,0.3948,10.35,3.14,0,116.005,116.006,39.906,39.907
Beijing,5,7,0.1622,0.95,0.0,0,116.005,116.006,39.907,39.908
Beijing,5,8,0.2187,6.99,8.5,0,116.005,116.006,39.908,39.909
Beijing,5,9,0.5083,7.44,4.62,0,116.005,116.006,39.909,39.91
Beijing,5,10,0.3157,7.16,3.2,0,116.005,116.006,39.91,39.911
Beijing,5,11,0.1149,0.0,2.24,0,116.005,116.006,39.911,39.912
Beijing,5,12,0.6593,20.5,6.33,0,116.005,116.006,39.912,39.913
Beijing,5,13,0.291,10.29,6.65,0,116.005,116.006,39.913,39.914
Beijing,5,14,0.0,0.0,1.82,0,116.005,116.006,39.914,39.915
Beijing,5,15,0.4223,6.18,2.2,0,116.005,116.006,39.915,39.916
Beijing,5,16,0.3398,10.65,1.39,0,116.005,116.006,39.916,39.917
Beijing,5,17,0.472,17.03,4.35,0,116.005,116.006,39.917,39.918
Beijing,5,18,0.3054,7.75,3.43,0,116.005,116.006,39.918,39.919
Beijing,5,19,0.0,1.17,6.71,0,116.005,116.006,39.919,39.92
Beijing,5,20,0.0,7.84,5.45,0,116.005,116.006,39.92,39.921
Beijing,5,21,0.0,0.0,6.39,0,116.005,116.006,39.921,39.922
Beijing,5,22,0.3222,6.68,5.58,0,116.005,116.006,39.922,39.923
Beijing,5,23,0.522,18.01,5.31,0,116.005,116.006,39.923,39.924
Beijing,5,24,0.4524,8.17,4.2,1,116.005,116.006,39.924,39.925
Beijing,5,25,0.278,13.98,3.17,0,116.005,116.006,39.925,39.926
Beijing,5,26,0.6981,15.1,3.84,0,116.005,116.006,39.926,39.927
Beijing,5,27,0.4904,15.65,5.31,1,116.005,116.006,39.927,39.928
Beijing,5,28,0.3944,18.84,5.07,0,116.005,116.006,39.928,39.929
Beijing,5,29,0.2002,20.78,5.78,0,116.005,116.006,39.929,39.93
Beijing,5,30,0.131,0.0,3.05,0,116.005,116.006,39.93,39.931
Beijing,5,31,0.5106,17.04,4.55,0,116.005,116.006,39.931,39.932
Beijing,5,32,0.404,15.59,0.0,0,116.005,116.006,39.932,39.933
Beijing,5,33,0.2725,16.74,5.72,0,116.005,116.006,39.933,39.934
Beijing,5,34,0.0,3.26,2.57,0,116.005,116.006,39.934,39.935
Beijing,5,35,0.2303,0.62,7.14,0,116.005,116.006,39.935,39.936
Beijing,5,36,0.3504,16.3,7.33,0,116.005,116.006,39.936,39.937
Beijing,5,37,0.1393,0.0,0.0,0,116.005,116.006,39.937,39.938
Beijing,5,38,0.2433,0.0,4.2,0,116.005,116.006,39.938,39.939
Beijing,5,39,0.1797,0.0,0.74,0,116.005,116.006,39.939,39.94
Beijing,5,40,0.0066,0.0,1.72,1,116.005,116.006,39.94,39.941
Beijing,5,41,0.4337,6.41,5.68,0,116.005,116.006,39.941,39.942
Beijing,5,42,0.0215,0.75,3.62,1,116.005,116.006,39.942,39.943
Beijing,5,43,0.1973,11.63,1.49,0,116.005,116.006,39.943,39.944
Beijing,5,44,0.3343,7.58,5.55,0,116.005,116.006,39.944,39.945
Beijing,5,45,0.1776,2.22,5.01,0,116.005,116.006,39.945,39.946
Beijing,5,46,0.2561,6.39,4.85,0,116.005,116.006,39.946,39.947
Beijing,5,47,0.2267,1.42,1.71,0,116.005,116.006,39.947,39.948
Beijing,5,48,0.2252,11.47,9.09,0,116.005,116.006,39.948,39.949
Beijing,5,49,0.0,5.51,4.95,0,116.005,116.006,39.949,39.95
Beijing,6,0,0.0,8.66,3.03,0,116.006,116.007,39.9,39.901
Beijing,6,1,0.1505,6.13,5.51,0,116.006,116.007,39.901,39.902
Beijing,6,2,0.1643,2.91,0.98,0,116.006,116.007,39.902,39.903
Beijing,6,3,0.4354,7.6,7.15,0,116.006,116.007,39.903,39.904
Beijing,6,4,0.0,0.0,4.26,0,116.006,116.007,39.904,39.905
Beijing,6,5,0.0,0.0,2.87,0,116.006,116.007,39.905,39.906
Beijing,6,6,0.4078,7.08,4.53,0,116.006,116.007,39.906,39.907
Beijing,6,7,0.0113,0.0,5.78,0,116.006,116.007,39.907,39.908
Beijing,6,8,0.1089,8.56,5.71,1,116.006,116.007,39.908,39.909
Beijing,6,9,0.4243,10.1,4.03,0,116.006,116.007,39.909,39.91
Beijing,6,10,0.0622,0.0,4.33,0,116.006,116.007,39.91,39.911
Beijing,6,11,0.0,0.0,8.25,0,116.006,116.007,39.911,39.912
Beijing,6,12,0.383,7.71,7.75,0,116.006,116.007,39.912,39.913
Beijing,6,13,0.3646,4.65,3.74,0,116.006,116.007,39.913,39.914
Beijing,6,14,0.3241,8.6,6.61,0,116.006,116.007,39.914,39.915
Beijing,6,15,0.2349,4.15,4.87,0,116.006,116.007,39.915,39.916
Beijing,6,16,0.4554,17.07,7.56,0,116.006,116.007,39.916,39.917
Beijing,6,17,0.3389,13.61,4.03,0,116.006,116.007,39.917,39.918
Beijing,6,18,0.4007,13.6,5.52,0,116.006,116.007,39.918,39.919
Beijing,6,19,0.5942,15.76,6.76,0,116.006,116.007,39.919,39.92
Beijing,6,20,0.407,15.86,1.71,0,116.006,116.007,39.92,39.921
Beijing,6,21,0.2755,12.55,4.37,1,116.006,116.007,39.921,39.922
Beijing,6,22,0.2361,11.84,4.84,0,116.006,116.007,39.922,39.923
Beijing,6,23,0.0731,0.0,4.44,0,116.006,116.007,39.923,39.924
Beijing,6,24,0.2961,15.62,2.57,0,116.006,116.007,39.924,39.925
Beijing,6,25,0.0267,0.0,5.18,0,116.006,116.007,39.925,39.926
Beijing,6,26,0.4922,13.24,4.1,0,116.006,116.007,39.926,39.927
Beijing,6,27,0.5059,15.61,3.13,0,116.006,116.007,39.927,39.928
Beijing,6,28,0.1073,0.0,4.3,0,116.006,116.007,39.928,39.929
Beijing,6,29,0.2301,3.16,5.8,0,116.006,116.007,39.929,39.93
Beijing,6,30,0.2567,4.81,6.16,0,116.006,116.007,39.93,39.931
Beijing,6,31,0.5181,10.2,5.99,0,116.006,116.007,39.931,39.932
Beijing,6,32,0.0938,7.12,8.63,0,116.006,116.007,39.932,39.933
Beijing,6,33,0.2838,4.83,4.31,0,116.006,116.007,39.933,39.934
Beijing,6,34,0.4928,10.77,2.69,1,116.006,116.007,39.934,39.935
Beijing,6,35,0.0,5.66,4.55,0,116.006,116.007,39.935,39.936
Beijing,6,36,0.1374,5.21,4.06,0,116.006,116.007,39.936,39.937
Beijing,6,37,0.3372,0.57,7.32,0,116.006,116.007,39.937,39.938
Beijing,6,38,0.2295,8.28,3.1,0,116.006,116.007,39.938,39.939
Beijing,6,39,0.417,11.62,5.28,0,116.006,116.007,39.939,39.94
Beijing,6,40,0.3277,6.02,4.19,0,116.006,116.007,39.94,39.941
Beijing,6,41,0.4316,13.07,5.97,0,116.006,116.007,39.941,39.942
Beijing,6,42,0.1843,0.01,0.0,0,116.006,116.007,39.942,39.943
Beijing,6,43,0.0,0.0,3.1,0,116.006,116.007,39.943,39.944
Beijing,6,44,0.1607,6.97,9.93,0,116.006,116.007,39.944,39.945
Beijing,6,45,0.2417,0.0,3.39,0,116.006,116.007,39.945,39.946
Beijing,6,46,0.2265,11.52,3.18,0,116.006,116.007,39.946,39.947
Beijing,6,47,0.1153,9.63,4.61,0,116.006,116.007,39.947,39.948
Beijing,6,48,0.512,18.45,4.82,1,116.006,116.007,39.948,39.949
